parcelid,xcoord_p,ycoord_p,long,lat,sqft_p,taz_p,lutype_p,hh_p,stugrd_p,stuhgh_p,stuuni_p,empedu_p,empfoo_p,empgov_p,empind_p,empmed_p,empofc_p,empret_p,empsvc_p,empoth_p,emptot_p,parkdy_p,parkhr_p,ppricdyp,pprichrp
12775,1618817,474592,-87.1768036,35.6314011,181717953,1406,1,40.35,0,0,0,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,2.87,0,0,0,0
12776,1611989,477836,-87.1998978,35.6400986,1695288,1406,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12777,1629491,472908,-87.1408005,35.6271019,231667,1406,1,0.98,0,0,0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.41,0,0,0,0
12778,1635252,473395,-87.1213989,35.6286011,445484,1406,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12779,1631100,472705,-87.1352997,35.6265984,3520501,1406,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12780,1608863,482387,-87.21060179999999,35.652500200000006,16788,1406,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12781,1611746,476879,-87.2005997,35.6374016,115312,1406,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12782,1629544,471914,-87.14050290000002,35.6244011,762881,1406,1,0.98,0,0,0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.82,0,0,0,0
12783,1634077,473498,-87.12539670000001,35.62889860000001,416816,1406,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12784,1609720,469896,-87.2071991,35.6181984,101727,1406,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12785,1612833,483054,-87.197197,35.6543999,66307519,1406,1,21.65,0,0,0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,42.58,43.2,0,0,0,0
12786,1629292,476248,-87.1416016,35.6362991,3071912,1406,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12787,1630783,474263,-87.1364975,35.6309013,5458545,1406,1,4.92,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12788,1632767,470698,-87.1296997,35.62110139999999,20740597,1406,1,4.92,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12789,1621437,479330,-87.1680984,35.6445007,4459578,1406,1,0.0,0,0,0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.21,0,0,0,0
12790,1613344,479969,-87.1953964,35.6459999,1100284,1406,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12791,1622482,479624,-87.1645966,35.6453018,617553,1406,1,0.98,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12792,1626610,469670,-87.1502991,35.6180992,15848175,1406,1,33.46,0,0,0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.62,0,0,0,0
12793,1630080,475641,-87.13890079999999,35.6346016,292284,1406,1,10.82,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12794,1630397,476669,-87.1379013,35.6375008,640907,1406,1,16.73,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12795,1616841,485697,-87.1856995,35.6638985,1130190,1406,1,8.86,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12796,1630210,476110,-87.13849640000001,35.635898600000004,408841,1406,1,16.73,0,0,0,0.0,0.0,0.0,0.82,50.74,0.0,0.0,0.0,0.0,51.56,0,0,0,0
12797,1634811,473317,-87.1229019,35.6283989,179010,1406,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12798,1634455,474104,-87.12429809999999,35.6301994,327202,1406,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12799,1622416,468874,-87.16439820000001,35.615798999999996,487058,1406,1,0.98,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12800,1614513,488313,-87.19239809999999,35.6688995,92217,1406,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12801,1626838,478157,-87.1499023,35.6413994,164333,1406,1,7.87,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12802,1635378,473020,-87.1230011,35.6286011,893302,1406,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12803,1614780,488063,-87.1909027,35.668201399999994,120816,1406,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12804,1629232,472394,-87.1416016,35.625701899999996,7631,1406,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12805,1634882,471607,-87.1225967,35.623699200000004,12383,1406,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12806,1619976,481895,-87.1731033,35.65150070000001,11459479,1406,1,7.87,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12807,1629155,472321,-87.14189909999999,35.625499700000006,20403,1406,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12808,1613017,476756,-87.1964035,35.637100200000006,137202,1406,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12809,1634362,473880,-87.1243973,35.6299019,235307,1406,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12810,1632747,473912,-87.12989809999999,35.6300011,614489,1406,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12811,1634104,466332,-87.125,35.6091995,5907524,1400,1,0.0,0,0,0,0.08,0.13,0.08,14.77,0.08,0.5,0.13,0.17,0.0,15.94,0,0,0,0
12812,1635201,468057,-87.1213989,35.613899200000006,1165646,1400,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12813,1633929,461038,-87.12539670000001,35.5946007,3611422,1400,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12814,1633387,467661,-87.1274033,35.6128006,103696,1400,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12815,1633362,459182,-87.1271973,35.5895004,109972,1400,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12816,1632440,463900,-87.1306,35.603500399999994,717828,1400,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12817,1633500,467353,-87.1270981,35.611999499999996,633319,1400,1,2.08,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12818,1632777,464917,-87.1294022,35.6052017,2028955,1400,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12819,1634144,463668,-87.1247025,35.6018982,4713397,1400,1,0.0,0,0,0,0.33,0.52,0.33,59.1,0.33,1.98,0.52,0.66,0.0,63.78,0,0,0,0
12820,1636601,469624,-87.11730190000002,35.6184006,322656,1399,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12821,1640265,472963,-87.1044998,35.6276016,75986,1399,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12822,1635982,469247,-87.1187973,35.6171989,115444,1399,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12823,1642109,471270,-87.0981979,35.6230011,1134856,1399,1,12.28,0,0,0,0.08,0.0,0.08,0.0,0.08,0.48,0.0,0.16,0.0,0.87,0,0,0,0
12824,1640057,473084,-87.1052017,35.6278992,16594,1399,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12825,1636171,469495,-87.1182022,35.617900799999994,204822,1399,1,1.12,0,0,0,0.01,0.0,0.01,0.0,0.01,0.04,0.0,0.01,0.0,0.08,0,0,0,0
12826,1642933,469945,-87.09539790000001,35.6194,13361,1399,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12827,1642184,470649,-87.0979996,35.6212997,166384,1399,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12828,1640475,473124,-87.1037979,35.6279984,216117,1399,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12829,1641084,471761,-87.1016998,35.624298100000004,2714828,1399,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12830,1641606,470132,-87.0998993,35.6198006,2290529,1399,1,72.55,0,0,5592,0.47,0.0,0.47,0.0,0.47,2.82,0.0,0.94,0.0,5.17,0,0,0,0
12831,1640024,470183,-87.1052017,35.619899700000005,1105253,1399,1,1.12,0,0,0,0.01,0.0,0.01,0.0,0.01,0.04,0.0,0.01,0.0,0.08,0,0,0,0
12832,1638516,471022,-87.1102982,35.6222,9326764,1399,1,2.23,0,0,0,0.01,0.0,0.01,0.0,0.01,0.09,0.0,0.03,0.0,0.16,0,0,0,0
12833,1642976,465558,-87.0951004,35.6072998,1437624,1398,1,50.81,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12834,1642857,467308,-87.0955963,35.612098700000004,59706,1398,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12835,1640700,468478,-87.10289759999999,35.6152992,205544,1398,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12836,1642269,465183,-87.0975037,35.606300399999995,214683,1398,1,13.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12837,1642413,469047,-87.0970993,35.616901399999996,1609539,1398,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12838,1641160,466014,-87.1011963,35.608501399999994,1774075,1398,1,122.89,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12839,1640717,465790,-87.1026993,35.6078987,507649,1398,1,37.81,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12840,1641962,465323,-87.0985031,35.606601700000006,86969,1398,1,8.27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12841,1641252,469090,-87.10109709999999,35.6170006,1162084,1398,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12842,1641553,467480,-87.0999985,35.6125984,4739476,1398,1,120.53,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12843,1641541,468266,-87.0999985,35.614700299999996,126331,1398,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12844,1640432,469106,-87.1037979,35.6170006,552197,1398,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12845,1641231,469644,-87.10109709999999,35.618499799999995,85776,1398,1,0.0,0,0,0,497.27,10.34,1.11,0.0,2.22,11.1,2.3,0.0,0.0,524.34,0,0,0,0
12846,1642212,465889,-87.097702,35.6082001,258280,1398,1,17.72,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12847,1642165,465574,-87.09780119999999,35.6072998,242032,1398,1,13.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12848,1641545,468478,-87.0999985,35.6152992,119991,1398,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12849,1640764,466642,-87.10260009999999,35.610199,549668,1398,1,35.45,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12850,1639910,463809,-87.10440059999999,35.6021004,176031,1397,1,12.04,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12851,1642171,463947,-87.09780119999999,35.6029015,210718,1397,1,6.56,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12852,1641594,464939,-87.0997009,35.6055984,394613,1397,1,21.88,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12853,1641447,464222,-87.1001968,35.6035995,778267,1397,1,33.92,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,2.18,0,0,0,0
12854,1640893,463808,-87.1020966,35.602500899999995,201657,1397,1,10.94,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12855,1641953,464044,-87.0985031,35.603099799999995,79325,1397,1,3.28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12856,1640373,463196,-87.1037979,35.6007996,368165,1397,1,14.22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12857,1640404,464665,-87.10369870000001,35.604801200000004,2285017,1397,1,71.12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12858,1642767,464180,-87.09580229999999,35.603500399999994,546711,1397,1,3.28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12859,1641473,463596,-87.1000977,35.6018982,260491,1397,1,13.13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12860,1639940,463449,-87.1052017,35.6013985,404711,1397,1,27.35,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12861,1642105,464465,-87.0979996,35.6043015,182803,1397,1,8.75,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12862,1642362,464765,-87.0971985,35.6050987,317431,1397,1,17.51,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12863,1646163,464561,-87.0843964,35.6046982,6395,1391,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12864,1645293,464179,-87.0873032,35.6035995,278829,1391,1,13.54,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12865,1643665,463138,-87.0926971,35.600700399999994,654002,1391,1,36.44,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12866,1645395,463499,-87.0868988,35.6016998,192460,1391,1,6.25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12867,1643273,462595,-87.09400179999999,35.5992012,333756,1391,1,15.62,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12868,1646154,465154,-87.0843964,35.606300399999995,383883,1391,1,19.78,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12869,1645117,463862,-87.0878983,35.6026993,370048,1391,1,20.82,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12870,1644748,464509,-87.0891037,35.6044998,2399921,1391,1,104.12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12871,1646370,465463,-87.0837021,35.6072006,257930,1391,1,17.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12872,1645256,462600,-87.0873032,35.5993004,3230341,1391,1,61.43,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,0.0,10.19,0,0,0,0
12873,1645986,464814,-87.08499909999999,35.6054001,495816,1391,1,24.99,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12874,1645640,464359,-87.08609770000001,35.604099299999994,618282,1391,1,29.15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12875,1646003,462429,-87.0848007,35.598800700000005,13940,1391,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12876,1643630,460547,-87.0926971,35.5936012,871756,1388,1,20.48,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12877,1644420,461574,-87.0901031,35.5964012,326430,1388,1,13.31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12878,1643374,460922,-87.09359740000001,35.5946007,536657,1388,1,21.51,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12879,1643894,462517,-87.0919037,35.598999,369246,1388,1,19.46,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12880,1644670,461180,-87.0892029,35.595298799999995,543867,1388,1,13.31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12881,1644240,461874,-87.0906982,35.5971985,323974,1388,1,17.41,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12882,1643316,461297,-87.09380340000001,35.5956001,435255,1388,1,22.53,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12883,1643257,461670,-87.09400179999999,35.596599600000005,335198,1388,1,16.39,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12884,1642870,460067,-87.0952988,35.592201200000005,122016,1388,1,0.0,0,0,0,1.0,0.0,1.0,0.0,1.0,5.99,4.95,2.0,54.06,70.0,0,0,0,0
12885,1643184,462048,-87.0942993,35.5976982,249184,1388,1,9.22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12886,1644055,462171,-87.09140009999999,35.598098799999995,323842,1388,1,17.41,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12887,1651864,465356,-87.06520079999999,35.6069984,74907,1390,1,0.0,0,0,0,0.0,0.0,0.25,0.0,6.88,0.0,0.0,0.0,0.0,7.12,0,0,0,0
12888,1651678,465152,-87.0658035,35.6064987,97028,1390,1,0.0,0,0,0,0.25,4.21,0.74,0.0,477.48,8.84,0.0,0.98,0.0,492.5,0,0,0,0
12889,1651287,464994,-87.0671005,35.605999,36804,1390,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0,0,0,0
12890,1651519,465385,-87.06639859999999,35.6071014,131472,1390,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12891,1650889,465320,-87.06849670000001,35.606899299999995,52376,1390,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12892,1651718,465644,-87.0656967,35.6077995,1440152,1390,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,1.47,0,0,0,0
12893,1650869,465755,-87.06860350000001,35.6081009,75954,1390,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12894,1653094,462560,-87.060997,35.599399600000005,22731,1438,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12895,1655951,459336,-87.05120090000001,35.590599100000006,955603,1438,1,8.96,0,0,0,0.0,36.48,0.0,0.0,0.0,16.42,1.52,0.0,0.11,54.53,0,0,0,0
12896,1650844,463277,-87.06860350000001,35.601299299999994,1634486,1438,1,47.79,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,1.52,0,0,0,0
12897,1655804,459838,-87.0518036,35.5919991,411843,1438,1,0.0,0,0,0,0.0,4.56,0.0,0.0,5.47,350.24,0.0,0.0,0.26,360.54,0,0,0,0
12898,1651455,464158,-87.0664978,35.6036987,237116,1438,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.56,0.0,0.01,4.57,0,0,0,0
12899,1652256,463357,-87.063797,35.6016006,31071,1438,1,0.0,0,0,0,0.0,13.68,0.0,0.0,0.0,0.0,0.0,0.0,0.03,13.72,0,0,0,0
12900,1653811,461890,-87.0585022,35.597599,27720,1438,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12901,1655475,458467,-87.052803,35.5881996,384169,1438,1,20.91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12902,1653286,459567,-87.0602036,35.5912018,12842465,1438,1,80.64,0,0,0,0.0,106.41,0.0,7.84,0.0,0.0,410.43,43.78,1.38,569.84,0,0,0,0
12903,1652976,462240,-87.06140140000001,35.59849929999999,238691,1438,1,7.96,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12904,1651218,461634,-87.0671997,35.5968018,850194,1438,1,53.76,0,0,0,27.36,0.0,0.0,0.0,0.0,0.0,13.68,0.0,0.05,41.1,0,0,0,0
12905,1656727,459578,-87.04859920000001,35.591301,11738,1438,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12906,1654686,461069,-87.055603,35.595298799999995,40469,1438,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12907,1656336,458900,-87.0498962,35.589401200000005,3562,1438,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12908,1655032,458793,-87.05429840000001,35.5890999,158343,1438,1,3.98,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12909,1651773,464032,-87.06549840000001,35.60340120000001,32757,1438,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12910,1654208,461517,-87.0571976,35.596599600000005,28376,1438,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12911,1652199,461168,-87.06390379999999,35.5955009,933634,1438,1,10.95,0,0,0,32.84,0.0,0.0,0.0,0.0,0.0,13.68,0.0,0.06,46.57,0,0,0,0
12912,1655744,458784,-87.0519028,35.5890999,360610,1438,1,17.92,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12913,1650952,460062,-87.0681,35.592498799999994,446089,1438,1,2.99,0,0,0,0.0,3.04,0.0,0.0,0.0,0.0,9.12,5.47,0.03,17.67,0,0,0,0
12914,1655546,460359,-87.05259699999999,35.593399,13736,1438,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,10.95,0.0,0.0,0.01,10.95,0,0,0,0
12915,1651878,461967,-87.06500240000001,35.5976982,1029525,1438,1,151.33,0,0,0,32.84,0.0,0.0,0.0,0.0,0.0,6.08,0.0,0.04,38.95,0,0,0,0
12916,1652556,462375,-87.0627975,35.5988998,551878,1438,1,7.96,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12917,1651997,463675,-87.0646973,35.60240170000001,13452,1438,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12918,1651163,460721,-87.06739809999999,35.594299299999996,89630,1438,1,1.0,0,0,0,10.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,10.95,0,0,0,0
12919,1653434,462241,-87.05979920000001,35.59849929999999,26812,1438,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12920,1652296,460058,-87.06359859999999,35.592498799999994,505100,1438,1,3.98,0,0,0,0.0,3.04,0.0,0.0,0.0,0.0,7.6,0.0,0.03,10.67,0,0,0,0
12921,1656459,459755,-87.0495987,35.59180070000001,21768,1438,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12922,1652699,462929,-87.0623016,35.600398999999996,34498,1438,1,0.0,0,0,0,0.0,0.0,0.0,1.96,0.0,32.84,12.16,0.0,0.06,47.02,0,0,0,0
12923,1656117,458565,-87.0506973,35.588501,4308,1438,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12924,1650750,459102,-87.0687027,35.5898018,195478,1438,1,1.99,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.02,7.62,0,0,0,0
12925,1652089,462806,-87.0643997,35.5999985,161581,1438,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,1.52,0,0,0,0
12926,1651453,464413,-87.066597,35.6044006,20480,1438,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12927,1656125,459974,-87.0506973,35.59239960000001,20951,1438,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
