parcelid,xcoord_p,ycoord_p,long,lat,sqft_p,taz_p,lutype_p,hh_p,stugrd_p,stuhgh_p,stuuni_p,empedu_p,empfoo_p,empgov_p,empind_p,empmed_p,empofc_p,empret_p,empsvc_p,empoth_p,emptot_p,parkdy_p,parkhr_p,ppricdyp,pprichrp
28913,1720076,662447,-86.8414001,36.1502991,76039,614,1,5.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28914,1720090,661999,-86.8414001,36.1489983,91526,614,1,5.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28915,1720474,662012,-86.8401031,36.1491013,89092,614,1,7.19,0,0,0,0,0,0,0,0,0,0,0,2.71,2.71,0,0,0,0
28916,1720470,662244,-86.8401031,36.1497002,89331,614,1,5.39,0,0,0,0,0,0,0,0,0,0,0,2.87,2.87,0,0,0,0
28917,1721069,655571,-86.8378983,36.1314011,256284,995,1,40.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28918,1722049,656108,-86.8346024,36.1329002,365231,995,1,6.05,0,0,0,0,0,0,3.13,82.66,2.58,0,0,0,88.37,0,0,0,0
28919,1721717,655918,-86.835701,36.1324005,332116,995,1,12.1,0,0,0,0,0,0,0.19,0,0,0,2.58,20.93,23.7,0,0,0,0
28920,1721387,655750,-86.8367996,36.1319008,319517,995,1,28.74,0,0,0,0,0,0,0.09,0,2.58,0,0,0,2.68,0,0,0,0
28921,1724427,655316,-86.8264999,36.1307983,667608,991,1,41.19,0,0,0,0,0,0,0,0,0,0,1.3,0,1.3,0,0,0,0
28922,1723881,654864,-86.8283005,36.1295013,370002,991,1,25.12,0,0,0,0,0,0,0,0,0,0,2.59,0,2.59,0,0,0,0
28923,1724461,656327,-86.8264008,36.1335983,282066,991,1,11.05,0,0,0,0,0,0,0,0,5.19,0,0,0,5.19,0,0,0,0
28924,1724020,656294,-86.8279037,36.1334991,22350,991,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28925,1724015,655557,-86.8279037,36.1314011,294459,991,1,16.07,0,0,0,0,0,0,0,0,0,0,1.3,0,1.3,0,0,0,0
28926,1723913,656036,-86.8283005,36.1328011,240011,991,1,14.07,0,0,0,0,0,0,0,0,1.3,0,6.49,0,7.78,0,0,0,0
28927,1769194,643587,-86.6745987,36.0994987,1201416,260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28928,1769928,644525,-86.6722031,36.1021004,20304,260,1,0,0,0,0,0,0,0,0,0.83,1.67,0,0,0,2.5,0,0,0,0
28929,1769604,644904,-86.6733017,36.1030998,1407000,260,1,0,0,0,0,0.42,0,0,73.85,74.59,95.01,0,5,0,248.86,0,0,0,0
28930,1657413,764209,-87.0574036,36.4281006,21592346,1599,1,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28931,1664705,755556,-87.0323029,36.4045982,2023342,1599,1,13.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28932,1662848,756605,-87.0386963,36.4073982,100528,1599,1,3.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28933,1666108,754734,-87.0274963,36.402401,509842,1599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28934,1663919,768602,-87.0354996,36.4403992,184623,1599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28935,1665070,755858,-87.0310974,36.4053993,900887,1599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28936,1663467,768915,-87.036499,36.4412003,136263,1599,1,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28937,1663742,755954,-87.0355988,36.4056015,480315,1599,1,10.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28938,1670400,769095,-87.0133972,36.4418983,7816714,1599,1,23.39,0,0,0,0,0.45,0,0.54,0,0,0.45,0,5.33,6.76,0,0,0,0
28939,1654896,764232,-87.0660019,36.4281006,713169,1599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28940,1663187,759079,-87.0375977,36.4141998,4534112,1599,1,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28941,1654381,763651,-87.0677032,36.4264984,6557227,1599,1,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28942,1666521,770089,-87.0268021,36.4435997,1802479,1599,1,3.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28943,1659827,760075,-87.0490036,36.4168015,2024701,1599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28944,1671876,761741,-87.0082016,36.4217987,1475355,1599,1,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28945,1668264,761550,-87.020401,36.4211006,62286303,1599,1,55.69,0,0,0,0,1.79,0,1.62,0,0,1.79,3.06,21.31,29.56,0,0,0,0
28946,1663698,768703,-87.0362015,36.4407005,601550,1599,1,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28947,1665015,765562,-87.031601,36.4320984,29733462,1599,1,25.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28948,1656747,762263,-87.0596008,36.4227982,315372,1599,1,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28949,1661609,764062,-87.0430984,36.4277992,30553186,1599,1,42.32,0,0,0,0,0.45,0,0.54,0,0,0.45,0,5.33,6.76,0,0,0,0
28950,1659070,763293,-87.0516968,36.4257011,2741405,1599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28951,1666797,754653,-87.0251999,36.4020996,16783,1599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28952,1659481,759561,-87.0502014,36.4154015,7958040,1599,1,21.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28953,1668189,767154,-87.0208969,36.4365005,6017341,1599,1,14.48,0,0,0,0,0.45,0,0,0,0,0.45,3.06,5.33,9.28,0,0,0,0
28954,1675380,761737,-86.9962997,36.4219017,537878,1606,1,11.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28955,1672415,759881,-87.0063019,36.4166985,3411839,1606,1,21.4,0,0,0,0,0.22,0,0,0,0,0.22,0,0,0.44,0,0,0,0
28956,1672407,771259,-87.0066986,36.4478989,33967,1606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28957,1675104,770619,-86.9974976,36.4462013,6764117,1606,1,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28958,1674483,761057,-86.9992981,36.4199982,496746,1606,1,5.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28959,1671770,770248,-87.0087967,36.4450989,597859,1606,1,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28960,1668034,755617,-87.0210037,36.4048004,7789,1606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28961,1679693,768980,-86.9817963,36.4418983,20775992,1606,1,8.37,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28962,1675735,765436,-86.9952011,36.4319992,43448199,1606,1,75.35,0,0,0,0,1.39,0,0,0,17.85,1.39,0,0,20.63,0,0,0,0
28963,1674980,763048,-86.9977036,36.4253998,946728,1606,1,19.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28964,1669299,757443,-87.0167999,36.4099007,6175679,1606,1,21.4,0,0,0,0,0.22,0,0,0,17.85,0.22,35.7,0,53.99,0,0,0,0
28965,1672764,767765,-87.0054016,36.4383011,10305430,1606,1,16.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28966,1674550,761673,-86.9990997,36.4216003,337805,1606,1,11.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28967,1682414,774170,-86.9728012,36.4561996,10656577,1612,1,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28968,1685848,773439,-86.9610977,36.4542999,7814018,1612,1,8.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28969,1684617,770636,-86.9652023,36.4464989,2060101,1612,1,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28970,1678696,772796,-86.9853973,36.452301,795032,1612,1,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28971,1683342,768826,-86.9693985,36.4415016,1727090,1612,1,0,556,0,0,0,0.1,12.98,0,0,0,0.1,0,0,13.19,0,0,0,0
28972,1681795,771455,-86.9748001,36.4487,18336644,1612,1,16.32,0,0,0,0,0.82,103.84,0,0,0,0.82,0,0,105.49,0,0,0,0
28973,1689579,780254,-86.9486008,36.4730988,24023750,1611,1,50.93,0,0,0,0.05,0,0.05,11.9,0.05,0.29,0,0.1,6.87,19.31,0,0,0,0
28974,1686416,776733,-86.959198,36.4632988,10386237,1611,1,11.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28975,1694145,784087,-86.933197,36.4836998,562816,1611,1,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28976,1692428,784927,-86.9391022,36.4860001,29663699,1611,1,44.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28977,1688288,775674,-86.9529037,36.4604988,86084,1611,1,0,0,0,0,0.05,0,0.05,0.24,0.05,0.29,5.02,0.1,0,5.8,0,0,0,0
28978,1688779,776934,-86.9512024,36.4640007,2087398,1611,1,17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28979,1683925,776622,-86.9676971,36.4630013,6291892,1611,1,7.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28980,1694583,782768,-86.9317017,36.4800987,476313,1610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28981,1692958,769568,-86.9367981,36.4438019,1986919,1610,1,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28982,1690078,777534,-86.9468002,36.4655991,10598,1610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28983,1692513,771950,-86.9384003,36.4504013,11184026,1610,1,4.93,0,0,0,0.02,0,0.02,2.55,0.02,0.13,0,0.04,0,2.79,0,0,0,0
28984,1692059,778215,-86.9401016,36.4676018,626694,1610,1,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28985,1689952,777296,-86.947197,36.4650002,259108,1610,1,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28986,1691488,777570,-86.9420013,36.4658012,1074003,1610,1,8.87,0,0,0,0.02,0,0.02,1.64,0.02,0.13,0,0.04,0,1.87,0,0,0,0
28987,1690691,777863,-86.9447021,36.4665985,1452876,1610,1,18.72,0,0,0,0.02,0,0.02,2.55,0.02,0.13,0,0.04,0,2.79,0,0,0,0
28988,1691440,775645,-86.9421005,36.4604988,28515364,1610,1,32.52,0,0,0,0.23,0,0.23,18.6,0.23,1.39,0,0.46,2.19,23.34,0,0,0,0
28989,1733191,664395,-86.7970963,36.155899,211611,201,1,14.72,0,0,0,0,14.56,0,0,15.69,0,0,0,0,30.25,0,0,0,0
28990,1719338,661977,-86.8439026,36.1489983,88735,620,1,6.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28991,1719710,661987,-86.8426971,36.1489983,87101,620,1,5.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28992,1719322,662424,-86.8440018,36.1501999,71929,620,1,9.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28993,1719702,662223,-86.8426971,36.1497002,87257,620,1,9.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28994,1719318,662623,-86.8440018,36.1506996,78503,620,1,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28995,1719687,662634,-86.8427963,36.1507988,74670,620,1,4.52,0,0,0,0,0,0,1.52,0,6.33,0,0,0,7.85,0,0,0,0
28996,1719696,662437,-86.8426971,36.1501999,69344,620,1,5.42,0,0,0,0,0,0,0.76,0,0,0,3.16,0,3.92,0,0,0,0
28997,1719332,662211,-86.8440018,36.149601,88668,620,1,7.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28998,1649382,767726,-87.0848007,36.4375,582333,1598,1,14.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28999,1662088,785591,-87.0422974,36.4869995,58241,1598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29000,1647082,775072,-87.0929031,36.4575996,1191874,1598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29001,1648448,769649,-87.0880966,36.4427986,1360494,1598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29002,1657404,778571,-87.0579987,36.4676018,65546424,1598,1,50.8,0,0,0,0,0.16,0,3.98,0,0,0.16,0,11.9,16.2,0,0,0,0
29003,1664425,769652,-87.0337982,36.4432983,136706,1598,1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29004,1655002,773851,-87.0660019,36.4544983,4000614,1598,1,13.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29005,1660979,781356,-87.0458984,36.4752998,18398056,1598,1,23.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29006,1663877,772512,-87.0356979,36.4510994,65289912,1598,1,36.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29007,1648606,768369,-87.0875015,36.4393005,14852780,1598,1,38.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29008,1653612,779936,-87.0709,36.471199,187575,1598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29009,1658561,769844,-87.0537033,36.4435997,7934616,1598,1,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29010,1670022,770723,-87.014801,36.4463997,625519,1598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29011,1651018,772335,-87.0793991,36.4501991,56425,1598,1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29012,1653162,777232,-87.0723038,36.4637985,17203994,1598,1,20.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29013,1648942,773899,-87.0866013,36.4544983,61128,1598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29014,1652367,769334,-87.0746994,36.4420013,19041939,1598,1,20.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29015,1651191,765238,-87.078598,36.4308014,223402,1598,1,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29016,1647060,773114,-87.0929031,36.452301,5388186,1598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29017,1653613,766333,-87.0703964,36.4337997,17037,1598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29018,1664430,779764,-87.0341034,36.4710999,31259669,1598,1,37.55,0,0,0,0,0.16,0,0.05,0,15.43,0.16,0,11.9,27.7,0,0,0,0
29019,1655645,769859,-87.0635986,36.4435997,22090621,1598,1,30.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29020,1659794,771532,-87.0495987,36.4482994,17191,1598,1,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29021,1649497,767135,-87.0843964,36.4359016,1185746,1598,1,17.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29022,1650548,773348,-87.0811005,36.4529991,18444349,1598,1,12.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29023,1649260,769816,-87.0852966,36.4432983,6270523,1598,1,8.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29024,1657310,770658,-87.0579987,36.4458008,125527,1598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29025,1645662,772321,-87.097702,36.4500008,451615,1598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29026,1649388,776529,-87.0850983,36.4617004,15847194,1598,1,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29027,1654578,777899,-87.0675964,36.4655991,370368,1598,1,0,0,0,0,0,0.04,0,1,0,0,0.04,0,2.97,4.05,0,0,0,0
29028,1668220,775004,-87.0211029,36.4580994,10258484,1598,1,6.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29029,1650232,765986,-87.0819016,36.4328003,94159,1598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29030,1670453,783282,-87.0138016,36.4808998,34553343,1600,1,49.01,0,0,0,0,0,0,7.39,0,0,0,0,0,7.39,0,0,0,0
29031,1675838,783649,-86.9954987,36.4819984,12961,1600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29032,1675861,786001,-86.9954987,36.4884987,41097274,1600,1,25.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29033,1681204,778739,-86.9769974,36.4687004,40666072,1600,1,37.61,0,0,0,0,0,0,0,0,0,0,0.72,0,0.72,0,0,0,0
29034,1675922,777699,-86.9950027,36.4656982,29606703,1600,1,23.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29035,1670497,777461,-87.0133972,36.464901,71802968,1600,1,55.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29036,1671748,776734,-87.0091019,36.4628983,57665,1600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29037,1677244,782080,-86.9906006,36.4777985,18921499,1600,1,11.4,0,0,0,0,0,0,0,0,0,0,0.36,0,0.36,0,0,0,0
29038,1686069,784581,-86.960701,36.4849014,48086891,1604,1,113.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29039,1684677,790051,-86.9655991,36.4999008,102923356,1604,1,96.63,0,0,0,0,0,0,0,0,0,0,0,2.19,2.19,0,0,0,0
29040,1674669,791350,-86.9997025,36.5032005,199425,1604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29041,1684306,790986,-86.9669037,36.5023994,588772,1604,1,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29042,1701810,788598,-86.9073029,36.4962997,48137,1527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29043,1706280,789483,-86.8920975,36.4989014,132082,1527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29044,1701662,785225,-86.9076996,36.4870987,45161030,1527,1,49.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29045,1705387,781204,-86.8948975,36.4761009,2529877,1527,1,21.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29046,1706104,785420,-86.892601,36.4877014,99584,1527,1,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29047,1702676,788345,-86.9042969,36.4957008,149737,1527,1,9.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29048,1705961,788077,-86.8930969,36.4949989,107371,1527,1,5.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29049,1703208,790081,-86.9026031,36.5004005,1286221,1527,1,11.44,0,0,0,0,0,0,6.38,0,0,12.9,0,0,19.28,0,0,0,0
29050,1705515,785194,-86.8945999,36.4870987,953471,1527,1,115.58,0,0,0,0,0,0,2.13,0,19.19,0,0,0,21.32,0,0,0,0
29051,1703133,788953,-86.9028015,36.4972992,873434,1527,1,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29052,1703238,780491,-86.9021988,36.4740982,15056732,1527,1,24.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29053,1703039,788316,-86.9030991,36.4956017,194821,1527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29054,1705796,782975,-86.8935013,36.480999,27665,1527,1,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29055,1699288,781532,-86.9156036,36.4768982,8794086,1527,1,16.02,0,0,0,0,0,0,23.41,0,0,0,0,38.44,61.84,0,0,0,0
29056,1705563,783345,-86.8943024,36.4819984,2330789,1527,1,81.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29057,1702600,789978,-86.9046021,36.5000992,193953,1527,1,6.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29058,1705599,788117,-86.8944016,36.4950981,22330,1527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29059,1705807,785340,-86.8936005,36.4874992,115533,1527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29060,1706617,786647,-86.8908997,36.4911003,1373914,1527,1,9.15,0,0,0,0,0,0,2.13,0,19.19,0,0,0,21.32,0,0,0,0
29061,1706122,784672,-86.8925018,36.4856987,95802,1527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29062,1705239,789254,-86.8998032,36.4980011,5073825,1527,1,152.2,190,0,0,0,0,0,135.14,230.34,0,0,9.6,3.49,378.57,0,0,0,0
29063,1705521,788243,-86.8945999,36.4953995,870064,1527,1,27.46,0,0,0,0,0,0,8.51,57.58,0,2.15,0,1.75,69.99,0,0,0,0
29064,1702649,789499,-86.9042969,36.4986992,7324,1527,1,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29065,1701868,788322,-86.9070969,36.4956017,11304,1527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29066,1701661,788646,-86.9077988,36.4964981,5045,1527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29067,1768753,642198,-86.6761017,36.0956993,2042695,790,1,25.08,0,0,0,0,109.25,0.69,271.13,61.7,34.42,0,5.99,61.42,544.6,0,0,0,0
29068,1742343,675020,-86.7664032,36.1852989,105946,509,1,17.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29069,1742258,674896,-86.7666016,36.1850014,78390,509,1,5.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29070,1742238,674517,-86.7667007,36.1838989,217085,509,1,17.95,0,0,0,0.66,0,0.66,0.82,0.66,3.99,0,1.33,7.68,15.81,0,0,0,0
29071,1742196,674212,-86.7667999,36.1831017,424712,509,1,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29072,1741878,675016,-86.7678986,36.1852989,51371,509,1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29073,1742728,674916,-86.7650986,36.1850014,54257,509,1,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29074,1742269,674725,-86.7666016,36.1845016,220404,509,1,14.36,0,0,0,0.5,0,0.5,0,0.5,2.99,0,1,7.68,13.16,0,0,0,0
29075,1707729,785918,-86.8871002,36.4891014,72458,1562,1,5.63,0,0,0,0,0.49,0,1.21,1.9,0,3.45,0,0,7.04,0,0,0,0
29076,1706430,784010,-86.8914032,36.483799,34049,1562,1,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0.98,0,0,0,0
29077,1707662,786718,-86.8872986,36.4912987,56100,1562,1,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29078,1707268,785994,-86.8886032,36.4892998,142200,1562,1,12.88,0,0,0,0,0,0,0.6,3.79,0,5.42,0,0,9.81,0,0,0,0
29079,1707071,786788,-86.8892975,36.4915009,67753,1562,1,4.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29080,1709300,786114,-86.8816986,36.4897003,436376,1562,1,0,0,0,0,0,2.46,0,16.99,11.37,0,15.76,0,0,46.58,0,0,0,0
29081,1707382,786753,-86.888298,36.4914017,70314,1562,1,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29082,1707381,785743,-86.8881989,36.4886017,214076,1562,1,20.93,0,0,0,0,1.48,0,3.02,3.79,0,8.86,0,0,17.15,0,0,0,0
29083,1707671,785313,-86.8871994,36.4874992,5742676,1562,1,110.27,0,0,0,0,46.78,0,111,174.41,17.06,259.01,1.9,19.44,629.59,0,0,0,0
29084,1705266,790339,-86.8955994,36.5012016,277915,1544,1,9.91,0,0,0,0.69,0,0.69,0,0.69,4.14,0,1.38,0,7.58,0,0,0,0
29085,1704384,790489,-86.8985977,36.5015984,82899,1544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29086,1705572,790276,-86.8945007,36.5009995,287389,1544,1,13.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29087,1706045,790359,-86.8928986,36.5013008,421748,1544,1,12.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29088,1704802,790484,-86.8972015,36.5015984,467865,1544,1,30.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29089,1706229,789889,-86.8923035,36.5,149993,1544,1,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29090,1706272,790183,-86.8921967,36.5008011,164875,1544,1,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29091,1707818,791345,-86.8869019,36.5040016,240963,1543,1,9.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29092,1707786,790955,-86.887001,36.5029984,187474,1543,1,0,0,0,0,0,2.42,0,55.22,0,0,2.42,0,0.75,60.81,0,0,0,0
29093,1706799,790966,-86.8904037,36.5029984,222545,1543,1,9.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29094,1707196,790686,-86.8891983,36.5026016,240325,1543,1,7.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29095,1706969,791525,-86.889801,36.5045013,188363,1543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29096,1707136,791861,-86.8892975,36.5054016,245767,1543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29097,1707739,790640,-86.8871994,36.5021019,164158,1543,1,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29098,1707359,791247,-86.8884964,36.5037003,319813,1543,1,11.26,0,0,0,0,14.5,0,83.76,0,125.55,14.5,0,4.53,242.84,0,0,0,0
29099,1707868,791593,-86.8868027,36.5046997,40616,1543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29100,1708407,792008,-86.884903,36.5059013,101900,1531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29101,1708843,792773,-86.8834991,36.5079994,284371,1531,1,0,0,0,0,0,0,0,0,8.13,0,7.44,0,0,15.57,0,0,0,0
29102,1708742,791962,-86.8837967,36.5056992,95109,1531,1,0,0,0,0,0,0,0,0,0,0,1.49,0,0,1.49,0,0,0,0
29103,1708950,791351,-86.8831024,36.5041008,61765,1531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29104,1708360,791708,-86.8851013,36.5050011,112805,1531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29105,1708776,792228,-86.8836975,36.5065002,77815,1531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29106,1709285,791304,-86.881897,36.5040016,86159,1531,1,0,0,0,0,0,4.47,0,0,0,0,25.3,0,0,29.77,0,0,0,0
